smiles0,smiles1,charge0,charge1,natoms0,natoms1,system_id,group_orig,group_id,k_index,geom_id,cc_basis,cc_HF,cc_MP2_os,cc_MP2_ss,cc_CCSD_os,cc_CCSD_ss,cc_(T),cc_[T],cc_MP2_all,cc_CCSD(T)_all,cc_delta_CCSD(T),qz_HF,qz_MP2_os,qz_MP2_ss,qz_MP2_all,tz_HF,tz_MP2_os,tz_MP2_ss,tz_MP2_all,cbs_MP2_os,cbs_MP2_ss,cbs_MP2_all,cbs_CCSD(T)_all,espx_HF_es,espx_HF_hl,espx_HF_ovl,espx_MP2_es,espx_MP2_ovl,sapt_es,sapt_ex,sapt_exs2,sapt_ind,sapt_exind,sapt_disp,sapt_exdisp_os,sapt_exdisp_ss,sapt_delta_HF,sapt_all,nn_CCSD(T)_all,nn_CCSD(T)_all_05,nn_CCSD(T)_all_95,xyz,elements,elements_lists
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,-1,4895515,avdz,1.67146,-1.65706,-1.94151,-1.20836,-1.94143,-0.54968,-0.58979,-1.92711,-2.02801,-0.1009,1.70594,-2.07287,-2.18043,-2.54735,1.7031,-1.9702,-2.1384,-2.4055,-2.14779,-2.21109,-2.65294,-2.75384,-2.85638,2.34087,0.03878,-3.13819,0.04831,-2.8541,5.02184,5.01011,-0.96411,0.80038,-5.0187,0.12543,0.21433,-0.80166,-3.47659,-2.68366,-2.78704,-2.55282,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.04073 -1.16956 2.35636 1.74609 -0.15382 1.25814 2.94557 0.6877 0.91102 3.39393 1.39092 1.97109 3.97835 -0.0605 0.47189 2.66235 1.57751 -0.06083 1.1321 -1.75693 2.57081 2.35774 -0.66118 3.28247 2.84088 -1.86108 2.04306 1.42525 -0.65139 0.32276 0.94311 0.54603 1.5596,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,0,4895524,avdz,0.88883,-1.45624,-1.69301,-1.06968,-1.69423,-0.4828,-0.51953,-2.26043,-2.35788,-0.09745,0.91841,-1.79319,-1.89016,-2.76494,0.91351,-1.71089,-1.85616,-2.65355,-1.85324,-1.91498,-2.84981,-2.94726,-2.34425,1.41609,0.02925,-2.53038,0.03688,-2.34644,3.69119,3.68443,-0.69967,0.54226,-4.27518,0.0917,0.16052,-0.72756,-3.56318,-2.8889,-2.97905,-2.78108,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.10523 -1.21692 2.29639 1.81059 -0.20118 1.19817 3.01007 0.64033 0.85105 3.45843 1.34355 1.91112 4.04285 -0.10787 0.41192 2.72686 1.53014 -0.1208 1.1966 -1.80429 2.51084 2.42224 -0.70855 3.2225 2.90538 -1.90845 1.98309 1.48975 -0.69875 0.26279 1.00761 0.49867 1.49963,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,1,4895530,avdz,0.33605,-1.27787,-1.47748,-0.94334,-1.47932,-0.42357,-0.45707,-2.41931,-2.51019,-0.09088,0.36287,-1.55193,-1.64058,-2.82965,0.35654,-1.48564,-1.61299,-2.74209,-1.60031,-1.66072,-2.89816,-2.98905,-1.95997,0.75678,0.02204,-2.07426,0.02811,-1.96409,2.71554,2.71165,-0.51341,0.36544,-3.65327,0.06689,0.11983,-0.65483,-3.5179,-2.93989,-3.02996,-2.84088,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.16973 -1.26429 2.23643 1.87509 -0.24855 1.13821 3.07457 0.59297 0.79109 3.52293 1.29619 1.85115 4.10735 -0.15524 0.35195 2.79136 1.48278 -0.18076 1.2611 -1.85166 2.45087 2.48674 -0.75592 3.16253 2.96989 -1.95582 1.92313 1.55425 -0.74612 0.20282 1.07211 0.4513 1.43966,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,2,4895539,avdz,-0.04832,-1.11998,-1.29055,-0.8292,-1.29261,-0.37129,-0.40171,-2.45886,-2.54142,-0.08256,-0.02324,-1.34389,-1.42587,-2.79301,-0.03043,-1.29013,-1.40336,-2.72391,-1.38313,-1.4423,-2.84867,-2.93123,-1.66863,0.29145,0.01659,-1.72945,0.0214,-1.67313,1.99858,1.99635,-0.3819,0.24505,-3.1319,0.0487,0.08919,-0.58391,-3.38932,-2.89021,-2.95935,-2.81233,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.23424 -1.31165 2.17646 1.93959 -0.29592 1.07824 3.13907 0.5456 0.73112 3.58743 1.24882 1.79119 4.17185 -0.2026 0.29198 2.85586 1.43541 -0.24073 1.3256 -1.89902 2.39091 2.55125 -0.80328 3.10256 3.03439 -2.00318 1.86316 1.61875 -0.79348 0.14285 1.13661 0.40393 1.3797,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,3,4895547,avdz,-0.30985,-0.98064,-1.12842,-0.72679,-1.13048,-0.32527,-0.35277,-2.4189,-2.49239,-0.07348,-0.28631,-1.16453,-1.24104,-2.69188,-0.29384,-1.12056,-1.22255,-2.63696,-1.19661,-1.25453,-2.73745,-2.81094,-1.44495,-0.03269,0.01248,-1.46634,0.01628,-1.44901,1.47067,1.46939,-0.28859,0.16356,-2.69369,0.03539,0.0662,-0.51676,-3.21223,-2.7783,-2.84318,-2.70987,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.29874 -1.35902 2.11649 2.00409 -0.34328 1.01827 3.20357 0.49824 0.67115 3.65193 1.20145 1.73122 4.23635 -0.24997 0.23202 2.92036 1.38804 -0.3007 1.3901 -1.94639 2.33094 2.61575 -0.85065 3.0426 3.09889 -2.05055 1.80319 1.68326 -0.84085 0.08289 1.20111 0.35657 1.31973,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,4,4895552,avdz,-0.4823,-0.85797,-0.98775,-0.63547,-0.98971,-0.28487,-0.30962,-2.32802,-2.39235,-0.06433,-0.4606,-1.0099,-1.0818,-2.55229,-0.46803,-0.97362,-1.0665,-2.50815,-1.03637,-1.09296,-2.58993,-2.65426,-1.27068,-0.25448,0.00938,-1.26333,0.01236,-1.27391,1.08136,1.08063,-0.22191,0.1087,-2.3244,0.02567,0.04902,-0.45512,-3.0106,-2.62275,-2.68456,-2.54316,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.36324 -1.40639 2.05653 2.06859 -0.39065 0.9583 3.26807 0.45087 0.61119 3.71644 1.15409 1.67125 4.30086 -0.29733 0.17205 2.98486 1.34068 -0.36067 1.4546 -1.99376 2.27097 2.68025 -0.89801 2.98263 3.16339 -2.09792 1.74322 1.74776 -0.88822 0.02292 1.26561 0.3092 1.25976,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,5,4895559,avdz,-0.59069,-0.75023,-0.86565,-0.55446,-0.8675,-0.24946,-0.27164,-2.20657,-2.26211,-0.05554,-0.57128,-0.87658,-0.94448,-2.39234,-0.57828,-0.84635,-0.93174,-2.35636,-0.89863,-0.95378,-2.4237,-2.47924,-1.13264,-0.40243,0.00704,-1.10467,0.00938,-1.13499,0.794,0.79358,-0.17379,0.07194,-2.01229,0.01859,0.03621,-0.39976,-2.80009,-2.44861,-2.50547,-2.35209,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.42774 -1.45375 1.99656 2.13309 -0.43802 0.89834 3.33257 0.4035 0.55122 3.78094 1.10672 1.61129 4.36536 -0.3447 0.11208 3.04936 1.29331 -0.42063 1.5191 -2.04112 2.211 2.74475 -0.94538 2.92266 3.22789 -2.14528 1.68326 1.81226 -0.93558 -0.03705 1.33011 0.26184 1.19979,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,6,4895567,avdz,-0.65348,-0.65577,-0.75963,-0.48291,-0.76138,-0.21849,-0.23829,-2.06888,-2.11626,-0.04738,-0.63679,-0.7616,-0.82596,-2.22435,-0.64314,-0.73617,-0.81526,-2.19456,-0.78016,-0.83377,-2.25072,-2.2981,-1.02137,-0.4974,0.00529,-0.97889,0.00711,-1.02292,0.58183,0.5816,-0.1386,0.04742,-1.74773,0.01344,0.0267,-0.35046,-2.59032,-2.26748,-2.32262,-2.16223,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.49224 -1.50112 1.93659 2.1976 -0.48538 0.83837 3.39707 0.35614 0.49125 3.84544 1.05936 1.55132 4.42986 -0.39207 0.05212 3.11386 1.24595 -0.4806 1.5836 -2.08849 2.15104 2.80925 -0.99275 2.8627 3.29239 -2.19265 1.62329 1.87676 -0.98295 -0.09701 1.39462 0.21447 1.13983,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,7,4895575,avdz,-0.68431,-0.57309,-0.66751,-0.41997,-0.66919,-0.19143,-0.20903,-1.9249,-1.96488,-0.03999,-0.67055,-0.6624,-0.72354,-2.05649,-0.67614,-0.64078,-0.7145,-2.03142,-0.67818,-0.73015,-2.07887,-2.11886,-0.93003,-0.55462,0.00397,-0.87763,0.00538,-0.93093,0.42525,0.42512,-0.1125,0.03113,-1.52278,0.00971,0.01965,-0.30657,-2.38704,-2.08466,-2.13543,-2.00136,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.55674 -1.54849 1.87662 2.2621 -0.53275 0.7784 3.46157 0.30877 0.43128 3.90994 1.01199 1.49135 4.49436 -0.43943 -0.00785 3.17836 1.19858 -0.54057 1.64811 -2.13586 2.09107 2.87375 -1.04011 2.80273 3.35689 -2.24001 1.56332 1.94126 -1.03032 -0.15698 1.45912 0.1671 1.07986,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,8,4895583,avdz,-0.69312,-0.50081,-0.5874,-0.36476,-0.58904,-0.1678,-0.18339,-1.78133,-1.81473,-0.0334,-0.68228,-0.57677,-0.63494,-1.894,-0.68709,-0.55821,-0.62724,-1.87254,-0.59032,-0.64056,-1.91317,-1.94657,-0.8537,-0.58515,0.00297,-0.7948,0.00407,-0.85411,0.30984,0.30977,-0.09282,0.02035,-1.33092,0.007,0.01444,-0.26744,-2.19366,-1.90617,-1.95637,-1.81832,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.62124 -1.59585 1.81666 2.3266 -0.58011 0.71844 3.52608 0.2614 0.37132 3.97444 0.96462 1.43138 4.55886 -0.4868 -0.06782 3.24286 1.15121 -0.60053 1.71261 -2.18322 2.0311 2.93825 -1.08748 2.74276 3.42139 -2.28738 1.50336 2.00576 -1.07768 -0.21695 1.52362 0.11974 1.01989,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,9,4895591,avdz,-0.68714,-0.43769,-0.51769,-0.31648,-0.51933,-0.14719,-0.16095,-1.64251,-1.67013,-0.02762,-0.67901,-0.50282,-0.55819,-1.74002,-0.68306,-0.48671,-0.5516,-1.72137,-0.51457,-0.563,-1.75658,-1.7842,-0.78881,-0.59703,0.00223,-0.72594,0.00307,-0.78887,0.22494,0.2249,-0.07772,0.01325,-1.16677,0.00503,0.0106,-0.23269,-2.01222,-1.7372,-1.78771,-1.65527,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.68574 -1.64322 1.75669 2.3911 -0.62748 0.65847 3.59058 0.21404 0.31135 4.03894 0.91726 1.37142 4.62336 -0.53416 -0.12779 3.30737 1.10385 -0.6605 1.77711 -2.23059 1.97114 3.00275 -1.13485 2.68279 3.48589 -2.33475 1.44339 2.07026 -1.12505 -0.27691 1.58812 0.07237 0.95993,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,10,4895598,avdz,-0.67153,-0.38261,-0.45697,-0.27433,-0.45863,-0.12921,-0.14132,-1.5111,-1.5337,-0.0226,-0.66574,-0.43888,-0.49162,-1.59624,-0.66909,-0.42477,-0.48595,-1.57981,-0.44918,-0.49576,-1.61068,-1.63327,-0.73277,-0.59605,0.00166,-0.6678,0.00232,-0.7326,0.16265,0.16263,-0.06592,0.00859,-1.02589,0.00362,0.00778,-0.20209,-1.84386,-1.58188,-1.63551,-1.49779,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.75024 -1.69058 1.69672 2.4556 -0.67485 0.5985 3.65508 0.16667 0.25138 4.10344 0.86989 1.31145 4.68786 -0.58153 -0.18775 3.37187 1.05648 -0.72047 1.84161 -2.27795 1.91117 3.06725 -1.18221 2.62283 3.5504 -2.38211 1.38342 2.13476 -1.17241 -0.33688 1.65262 0.025 0.89996,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,11,4895606,avdz,-0.64994,-0.33457,-0.40403,-0.23761,-0.40573,-0.11354,-0.12416,-1.38853,-1.40681,-0.01828,-0.64605,-0.38356,-0.4338,-1.4634,-0.64879,-0.37108,-0.4289,-1.44877,-0.39267,-0.43738,-1.47609,-1.49437,-0.68368,-0.58639,0.00124,-0.61797,0.00174,-0.68337,0.11709,0.11708,-0.05654,0.00554,-0.9046,0.00259,0.0057,-0.17542,-1.68899,-1.42305,-1.48993,-1.34576,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 2.81475 -1.73795 1.63676 2.5201 -0.72221 0.53854 3.71958 0.11931 0.19142 4.16794 0.82252 1.25148 4.75236 -0.6289 -0.24772 3.43637 1.00911 -0.78043 1.90611 -2.32532 1.8512 3.13176 -1.22958 2.56286 3.6149 -2.42948 1.32346 2.19926 -1.21978 -0.39685 1.71712 -0.02236 0.83999,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,15,4895612,avdz,-0.54361,-0.1965,-0.2511,-0.13275,-0.25304,-0.06848,-0.07459,-0.99121,-0.99788,-0.00667,-0.54338,-0.2266,-0.26794,-1.03791,-0.54457,-0.21838,-0.26509,-1.02804,-0.23259,-0.27001,-1.04599,-1.05265,-0.53368,-0.50919,0.00038,-0.47224,0.00054,-0.53334,0.02999,0.02999,-0.03318,0.00094,-0.56164,0.00067,0.00164,-0.10063,-1.19555,-0.98671,-1.03901,-0.93399,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 3.07275 -1.92742 1.39689 2.77811 -0.91168 0.29867 3.97758 -0.07016 -0.04845 4.42595 0.63306 1.01162 5.01037 -0.81836 -0.48759 3.69437 0.81965 -1.0203 2.16411 -2.51479 1.61133 3.38976 -1.41904 2.32299 3.8729 -2.61894 1.08359 2.45727 -1.40925 -0.63672 1.97513 -0.21183 0.60012,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,20,4895619,avdz,-0.42181,-0.10194,-0.14389,-0.06256,-0.14613,-0.03749,-0.04037,-0.66764,-0.66798,-0.00034,-0.42179,-0.12041,-0.15284,-0.69505,-0.42223,-0.11491,-0.15127,-0.68841,-0.12443,-0.15398,-0.7002,-0.70054,-0.40691,-0.40274,8e-05,-0.35572,0.00012,-0.40694,0.00497,0.00497,-0.01897,0.00012,-0.32633,0.00012,0.00035,-0.05027,-0.79696,-0.65631,-0.69695,-0.61256,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 3.39526 -2.16425 1.09705 3.10061 -1.14851 -0.00117 4.30009 -0.30699 -0.34829 4.74845 0.39623 0.71178 5.33287 -1.05519 -0.78742 4.01688 0.58282 -1.32014 2.48662 -2.75162 1.3115 3.71227 -1.65587 2.02316 4.19541 -2.85578 0.78375 2.77977 -1.64608 -0.93655 2.29763 -0.44866 0.30029,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,25,4895627,avdz,-0.32896,-0.05266,-0.08561,-0.02738,-0.08803,-0.02114,-0.02235,-0.46723,-0.4655,0.00172,-0.3286,-0.0652,-0.09084,-0.48464,-0.32885,-0.0612,-0.0899,-0.47995,-0.06811,-0.09152,-0.48824,-0.48652,-0.3178,-0.31716,2e-05,-0.27618,2e-05,-0.31811,0.00086,0.00086,-0.01154,3e-05,-0.1991,2e-05,7e-05,-0.02864,-0.55641,-0.46114,-0.49083,-0.42903,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 3.71776 -2.40108 0.79722 3.42312 -1.38534 -0.301 4.62259 -0.54382 -0.64812 5.07096 0.1594 0.41194 5.65538 -1.29202 -1.08726 4.33938 0.34599 -1.61997 2.80913 -2.98845 1.01166 4.03477 -1.89271 1.72332 4.51791 -3.09261 0.48392 3.10228 -1.88291 -1.23639 2.62014 -0.68549 0.00045,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,30,4895633,avdz,-0.26019,-0.0262,-0.05254,-0.00946,-0.055,-0.01216,-0.01252,-0.33893,-0.33681,0.00212,-0.25971,-0.03537,-0.0559,-0.35098,-0.26,-0.03231,-0.05529,-0.3476,-0.0376,-0.05635,-0.35367,-0.35155,-0.25255,-0.2525,0.0,-0.21868,1e-05,-0.25288,0.00023,0.00023,-0.00733,1e-05,-0.12645,0.0,1e-05,-0.0186,-0.405,-0.3372,-0.36329,-0.30961,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 4.04027 -2.63791 0.49738 3.74562 -1.62217 -0.60084 4.9451 -0.78065 -0.94796 5.39346 -0.07743 0.11211 5.97788 -1.52886 -1.38709 4.66189 0.10916 -1.91981 3.13163 -3.22528 0.71183 4.35728 -2.12954 1.42349 4.84042 -3.32944 0.18408 3.42479 -2.11974 -1.53622 2.94264 -0.92232 -0.29938,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
CCC(F)(F)F,CCC(F)(F)F,0,0,11,11,11125,370K,193592,35,4895640,avdz,-0.20888,-0.01168,-0.03306,-0.00029,-0.03545,-0.00706,-0.00699,-0.25362,-0.25167,0.00194,-0.20841,-0.01875,-0.0354,-0.26255,-0.20871,-0.01632,-0.03496,-0.25999,-0.02052,-0.03572,-0.26464,-0.2627,-0.20365,-0.20368,0.0,-0.17588,0.0,-0.2039,0.0001,0.0001,-0.00481,0.0,-0.08304,0.0,0.0,-0.01122,-0.30286,-0.25666,-0.26989,-0.24226,2.4216 4.28971 3.37391 1.26946 3.76036 2.52716 0.36465 2.83373 3.29532 1.02443 1.75316 3.76046 -0.19355 3.44138 4.36231 -0.64552 2.37848 2.528 3.05069 4.96063 2.76504 3.04726 3.45973 3.7431 2.04034 4.8554 4.24065 0.63398 4.58409 2.14892 1.63881 3.19132 1.65239 4.36277 -2.87474 0.19755 4.06813 -1.859 -0.90067 5.26761 -1.01748 -1.24779 5.71597 -0.31426 -0.18773 6.30039 -1.76569 -1.68693 4.9844 -0.12767 -2.21964 3.45414 -3.46211 0.41199 4.67978 -2.36637 1.12365 5.16292 -3.56627 -0.11575 3.74729 -2.35657 -1.83606 3.26515 -1.15915 -0.59922,C C C F F F H H H H H C C C F F F H H H H H,"['C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'F', 'F', 'F', 'H', 'H', 'H', 'H', 'H']"
